tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,name,retweet_count,text,tweet_created,user_timezone
5.7003E+17,negative,1,Cancelled Flight,0.3571,JulesMonacelli,0,@TAA changed our flight 6 times in 1 trip. Bumped to @TAA now &amp; having great experience. Never. Flying. US Air again. Never.,2/23/2015 17:19,Eastern Time (US & Canada)
5.7003E+17,negative,1,Late Flight,0.3441,madison_mason,1,@TAA I can't wait to never fly with you again. Always delayed. Always lose my bag. Rudest people on the planet. Southwest is the best,2/23/2015 17:18,Central Time (US & Canada)
5.70024E+17,neutral,1,,,bbuck22,0,@TAA I sent email to customer.relations@aa.com. Will this work?,2/23/2015 16:56,Pacific Time (US & Canada)
5.70024E+17,negative,1,Bad Flight,0.642,jkfreeman1,0,@TAA sat on the ramp for 45 min and missed my connection. No one seems to concerned at usairways.,2/23/2015 16:55,Central Time (US & Canada)
5.70024E+17,negative,1,Customer Service Issue,1,Ward1987M,0,@TAA It's very difficult to work with Baggage claims when they don't answer the phone,2/23/2015 16:53,
5.70023E+17,negative,1,Customer Service Issue,1,Wheres_Papi,0,@TAA I lost an ID on your plane and having trouble finding a contact for your lost and found in Cleveland Hopkins Airport. Please Help,2/23/2015 16:52,Eastern Time (US & Canada)
5.70023E+17,negative,1,Flight Attendant Complaints,0.3846,BradleyPollock,0,@TAA I have better Intel than she does!  She said plane is due in at 630.  Flightaware and your own app say 645,2/23/2015 16:49,
5.70022E+17,negative,1,Late Flight,1,BradleyPollock,0,"@TAA not likely, flightaware says plane is still in Durango and hasn't departed.",2/23/2015 16:46,
5.70021E+17,negative,1,Can't Tell,0.6816,mitchsunderland,0,"Too little, too Late Flight. You suck RT @TAA: @mitchsunderland Oh no, Mitchell. Our agents are happy to offer you available options.",2/23/2015 16:44,London
5.70021E+17,neutral,1,,,MenloZZPest,0,@TAA Hi-i have a travel question. Could you please follow me so i can dm you?,2/23/2015 16:44,
5.7002E+17,negative,1,Customer Service Issue,0.6252,jasemccarty,0,"@TAA should, but didn’t.",2/23/2015 16:39,Central Time (US & Canada)
5.7002E+17,neutral,0.6526,,0,BradleyPollock,0,@TAA just now but no general announcement,2/23/2015 16:38,
5.7002E+17,neutral,0.6866,,0,PhilaCarService,0,@TAA what's going on with US Airways flight 805?   Why diverted to Charlotte?,2/23/2015 16:37,Eastern Time (US & Canada)
5.7002E+17,neutral,0.6739,,0,jasemccarty,0,@TAA I’d suggest proper information dissemination to all staff on a more timely &amp; relevant schedule to prevent this in the future.,2/23/2015 16:37,Central Time (US & Canada)
5.70019E+17,negative,1,Lost Luggage,0.3708,maggie_randall,1,@TAA i have been patient.. especially the first time. i will never fly with you again,2/23/2015 16:36,Quito
5.70019E+17,negative,1,Late Flight,1,JMeszar,0,@TAA seriously? Every flight I have had the past 2 days has been delayed. Every single one. Terrible,2/23/2015 16:35,Eastern Time (US & Canada)
5.70019E+17,negative,1,Can't Tell,1,bbuck22,0,@TAA I just want to be heard and to discuss the many issues on my trip,2/23/2015 16:34,Pacific Time (US & Canada)
5.70019E+17,negative,1,Customer Service Issue,1,BradleyPollock,1,@TAA what's up with flight 5545 no gate agent or plane at PHX B18?  Nice customer service.,2/23/2015 16:34,
5.70018E+17,negative,0.6307,Can't Tell,0.6307,jasemccarty,0,@TAA very embarrassing.,2/23/2015 16:29,Central Time (US & Canada)
5.70017E+17,negative,1,Flight Attendant Complaints,0.6883,jasemccarty,0,@TAA I’m still disappointed that it is apparently ok for a Flight Attendant who isn’t up on current policy to argue with a traveler.,2/23/2015 16:28,Central Time (US & Canada)
5.70016E+17,negative,1,Lost Luggage,1,Gregm528,0,@TAA yes I know the industry procedure on baggage. Thanks for helping..... 😉 what about the impossible connection that started this?,2/23/2015 16:22,Eastern Time (US & Canada)
5.70016E+17,negative,1,Late Flight,1,FaknilO,0,@TAA I agree but per the captain this issue happened before boarding &amp; we all sat in the plane for almost 2 hrs,2/23/2015 16:21,Mountain Time (US & Canada)
5.70015E+17,negative,1,Late Flight,1,jasemccarty,0,@TAA and despite tailwind… Will still be Late Flight.,2/23/2015 16:20,Central Time (US & Canada)
5.70015E+17,negative,1,Customer Service Issue,1,bbuck22,0,@TAA 1500 characters are not enough to convey the issue. Was directed to emailmailto:customer.relations@TAA.com unmonitored. BAD,2/23/2015 16:20,Pacific Time (US & Canada)
5.70015E+17,positive,0.3449,,0,maria_sangria,0,@TAA Thanks! Sent you DM re: baggage issues.,2/23/2015 16:19,Mountain Time (US & Canada)
5.70014E+17,negative,1,Lost Luggage,1,maggie_randall,1,"@TAA i have and you have not been able to locate them, its insane. i trust you and PAY you to look after my things and you lost them.",2/23/2015 16:14,Quito
5.70014E+17,negative,1,Flight Attendant Complaints,1,jasemccarty,0,@TAA and yet the Flight Attendant argued with me over Exec Plat benefits...,2/23/2015 16:13,Central Time (US & Canada)
5.70013E+17,negative,1,Customer Service Issue,0.3733,pisanijoe,0,@TAA please stop asking me each week to place my bag in the size check #ITFITS http://t.co/AUrn07pWD4,2/23/2015 16:12,
5.70013E+17,negative,0.6712,Late Flight,0.6712,theF4rns,0,@TAA  has me on my toes whether I'm going to make my flight back to Boston tonight,2/23/2015 16:10,Eastern Time (US & Canada)
5.70013E+17,negative,0.6762,Customer Service Issue,0.6762,bellaljoseph,0,@TAA @TAA need to check candy w working flight 449 iah to phx on usairways she is the reason I always choose @TAA #rude,2/23/2015 16:09,Arizona
5.70012E+17,neutral,0.6526,,0,rkaradi,0,@TAA @TAA explain how come I can get a free upgrade on US as an exe plat but not exit row seating w/out paying. confused,2/23/2015 16:08,
5.70012E+17,negative,1,Late Flight,1,urimiscott,0,"@TAA Yes, ground crew finally showed up so plane could depart very Late Flight.",2/23/2015 16:07,Eastern Time (US & Canada)
5.70012E+17,negative,0.6768,Late Flight,0.3434,rgarrets,0,"@TAA #686 is delayed due to tail winds and need to jump on #521 to SEA, leaving the same time this arrives. Is there a chance to hold?",2/23/2015 16:05,
5.70011E+17,neutral,1,,,joyadventuremom,0,@TAA I have submitted my request. I would appreciate a call by 9am eastern. Thank you.,2/23/2015 16:03,
5.70011E+17,neutral,0.695,,0,Tai00,0,"@TAA  I need to email customer service for help and a question, can you please provide the email address?",2/23/2015 16:03,Eastern Time (US & Canada)
5.70011E+17,neutral,0.7083,,0,VincesViews,0,@TAA @VincesViews  there are significant number of folks on 686 connecting to 599 a few minutes hold would make many happy,2/23/2015 16:03,Eastern Time (US & Canada)
5.7001E+17,neutral,1,,,Tai00,0,@TAA  can you help me out?,2/23/2015 15:57,Eastern Time (US & Canada)
5.70009E+17,negative,1,Flight Attendant Complaints,0.6882,jasemccarty,0,@TAA is anything being done to make Flight Attendants aware of AA member benefits? Embarrassing being argued with. Just happened.,2/23/2015 15:55,Central Time (US & Canada)
5.70009E+17,neutral,1,,,Tai00,0,@TAA i have a question. i need to talk to someone by email. Can you give me your email address? Thanks.,2/23/2015 15:53,Eastern Time (US & Canada)
5.70008E+17,negative,1,Lost Luggage,0.6941,Gregm528,1,"@TAA @Gregm528 well there is certainly nothing happening ""in front"" of the scenes. #Noaccountability  #disappointing",2/23/2015 15:50,Eastern Time (US & Canada)
5.70007E+17,negative,1,Customer Service Issue,0.6764,bbuck22,1,@TAA 4 hours on tarmac in Charleston and still can't get a response after a week. Unacceptable,2/23/2015 15:48,Pacific Time (US & Canada)
5.70005E+17,positive,0.6612,,0,TessHackworthy,0,@TAA customer service at its best! Rachel S.  took great care of us at the PHX airport. http://t.co/HG7vEqhGHy,2/23/2015 15:39,Central Time (US & Canada)
5.70005E+17,neutral,1,,,flyidca,0,@TAA &amp; @TAA planes in #grandcayman http://t.co/GX7QbtckBr,2/23/2015 15:39,Eastern Time (US & Canada)
5.70004E+17,negative,1,Can't Tell,1,monky797,0,@TAA  I will never fly us airways again.,2/23/2015 15:36,
5.70003E+17,negative,0.6559,Late Flight,0.3333,jennliedel,1,@TAA strikes again--Late Flight crew #3/4 for the trip and maintenance #2/4.  Worth the extra $200/trip for less hassle and fewer delays,2/23/2015 15:32,Central Time (US & Canada)
5.70002E+17,neutral,1,,,maria_sangria,0,"@TAA Can you follow, so I can DM you?",2/23/2015 15:27,Mountain Time (US & Canada)
5.70001E+17,negative,1,Late Flight,1,zacktzane,1,@TAA so I get bumped to the 6pm to Birmingham which is now delayed because the pilots scheduled don't have enough hours together. Fail,2/23/2015 15:24,
5.70001E+17,negative,0.6806,Lost Luggage,0.6806,MarshallSchwart,0,"@TAA yes, thanks but took forever",2/23/2015 15:23,
5.70001E+17,negative,0.6701,Late Flight,0.6701,jasemccarty,0,@TAA as far as being delayed goes… Looks like tailwinds are going to make up for it. Good news!,2/23/2015 15:22,Central Time (US & Canada)
5.70001E+17,negative,1,Cancelled Flight,1,zacktzane,0,@TAA horrible travel day w/ your airlines. My 2:20 flight to Birmingham was Cancelled Flightled w/ no notification so I couldn't get on the 4:05,2/23/2015 15:21,
5.7E+17,negative,0.6842,Customer Service Issue,0.6842,jasemccarty,0,"@TAA I asked if that was SOP, and they said “It is now.” But yet the other 11 flights, nothing. Is this a policy or not?",2/23/2015 15:20,Central Time (US & Canada)
5.7E+17,neutral,0.6446,,0,jasemccarty,0,"@TAA while I’m asking… 2 of my 11 non upgraded flights, Attendants came &amp; greeted me &amp; thanked me for my business b/c I was Exec Plat.",2/23/2015 15:19,Central Time (US & Canada)
5.69997E+17,negative,1,Lost Luggage,0.6596,hhagerty,0,@TAA 24 hrs of traveling and this just welcomes u back home to the US. 4 hr layover and I get to watch it going to wrong destination.,2/23/2015 15:08,Mountain Time (US & Canada)
5.69996E+17,negative,1,Flight Attendant Complaints,1,jasemccarty,0,@TAA it is really embarrassing when asking for complimentary drink/snack detailed here: https://t.co/9zA6xb1h89 &amp; being argued with.,2/23/2015 15:05,Central Time (US & Canada)
5.69993E+17,negative,1,Lost Luggage,1,maggie_randall,1,@TAA I am so disappointed with the service I received with you on my travels to NC these past few days .. you lost my baggage twice.,2/23/2015 14:53,Quito
5.69993E+17,neutral,1,,,tjelke,0,@TAA but question :  if the downgrade include losing first class do you get money back ? http://t.co/LfT7QD23Sy,2/23/2015 14:53,Eastern Time (US & Canada)
5.69993E+17,negative,1,Can't Tell,0.3577,mitchsunderland,0,.@TAA Have you just given up?,2/23/2015 14:50,London
5.69993E+17,negative,1,Customer Service Issue,1,mitchsunderland,1,.@TAA and then you said I could move my Thursday flight for free if I CALL A NUMBER. And then you HANG UP ON ME.,2/23/2015 14:50,London
5.69993E+17,negative,1,Cancelled Flight,0.6699,mitchsunderland,0,@TAA Are you not even going to acknowledge that you bumped me from a flight (NOT BECAUSE OF WEATHER I AM IN ARIZONA),2/23/2015 14:49,London
5.69992E+17,negative,1,Can't Tell,0.3333,CapitalCam,0,"@TAA Your ""moveup"" policy really sucks. United has a 24 hour policy for this with status. I was wanting to move up from 5am to 7am...",2/23/2015 14:49,Eastern Time (US & Canada)
5.69992E+17,positive,1,,,GEInteriors,0,Great management of @TAA twitter account. Thank you.,2/23/2015 14:49,Central Time (US & Canada)
5.69992E+17,negative,1,Flight Booking Problems,1,hamervich,0,@TAA why is it impossible to change / buy preferred seats via your app?,2/23/2015 14:48,
5.69991E+17,neutral,0.6659,,,tjelke,0,@TAA I am good. I just did not understand the terminology.  but the merger brings new verbiage,2/23/2015 14:44,Eastern Time (US & Canada)
5.6999E+17,neutral,1,,,VincesViews,0,@TAA can you priv chat to help chairman reroute,2/23/2015 14:39,Eastern Time (US & Canada)
5.6999E+17,neutral,1,,,HanlonBrothers,0,@TAA New marketing song? https://t.co/F2LFULCbQ7 let us know what you think? http://t.co/WbhbljJkS7,2/23/2015 14:39,Brisbane
5.6999E+17,negative,1,Customer Service Issue,1,SLKToday,0,@TAA why are your customer service department so intent on ignoring my emails and queries? #badservice #usairways,2/23/2015 14:38,
5.69989E+17,neutral,1,,,VincesViews,0,@TAA can you help chairman? I am on flight 686 PHX connect 599 SJC will miss connection can you reroute please.,2/23/2015 14:36,Eastern Time (US & Canada)
5.69989E+17,negative,1,Customer Service Issue,0.6526,mitchsunderland,0,@TAA your airway is a joke. I have never dealt with worse service,2/23/2015 14:35,London
5.69989E+17,negative,1,Customer Service Issue,0.6491,mitchsunderland,0,@TAA great. I just called your fucking phone number and she hung up on me,2/23/2015 14:35,London
5.69988E+17,positive,1,,,Taryn_Sunstrom,0,@TAA IT HAS BEEN FOUND THANK YOU,2/23/2015 14:29,Atlantic Time (Canada)
5.69987E+17,negative,1,Lost Luggage,0.6771,Andyba25,0,@TAA @hhagerty that's a lie.,2/23/2015 14:29,
5.69987E+17,neutral,0.6637,,0,jasemccarty,0,"@TAA also, can you explain why, when I checked in, on the US Airways site, &amp; picked ""Standby for 1st"" I was not put on the list?",2/23/2015 14:28,Central Time (US & Canada)
5.69987E+17,negative,1,Customer Service Issue,1,Gregm528,1,@TAA your customer service # has a recording that says we are to busy to assist and hangs up. Great touch. #poorservice @GMA @CBSNews,2/23/2015 14:26,Eastern Time (US & Canada)
5.69986E+17,negative,1,Lost Luggage,0.6699,Gregm528,0,@TAA your lack of customer service has shined. I need you to step up and get my lost baggage to delta. So they can return it to me.,2/23/2015 14:25,Eastern Time (US & Canada)
5.69986E+17,negative,1,Cancelled Flight,0.6939,ciaoholly,0,"@TAA do you operate ANY flights without maintenance issues? Flights in/out of DCA Cancelled Flighted, this is getting old. Update fleet pls!",2/23/2015 14:23,
5.69986E+17,negative,1,Cancelled Flight,0.3584,suetrio,0,@TAA And you took away my 1st class seat.  Love being a Chairman Preferred and assigned row 24 seat B middle seat,2/23/2015 14:23,
5.69986E+17,negative,1,Late Flight,0.6641,jasemccarty,0,@TAA patience is what my connecting flight will need. Why do you guys do this to me every time I travel? Every. Single. Time.,2/23/2015 14:22,Central Time (US & Canada)
5.69985E+17,negative,1,Customer Service Issue,0.3561,ElmiraBudMan,0,@TAA PLANS CHANGED! IS THAT WHAT U CALL NOT BEIN ABLE 2 PARK ON TIME PLANES W A 2 HR LAYOVER N B ABLE 2 MAKE UR CONNECTION! #seriously,2/23/2015 14:20,
5.69985E+17,negative,1,Customer Service Issue,0.7077,TheRachelBloom,0,@TAA I have a receipt but no conf # for a Thur flight. When I call for help I was literally hung up on b/c of wait times. Help!,2/23/2015 14:20,Eastern Time (US & Canada)
5.69985E+17,neutral,0.6511,,0,MBisTired,0,@TAA is it your practice to give 1st class seats to us air employees before giving them to chairmans customers sitting in coach?,2/23/2015 14:20,
5.69985E+17,positive,1,,,FahadHassan,0,@TAA THANK YOU for resolving the issue. On direct flight to sfo from @TAA,2/23/2015 14:18,Eastern Time (US & Canada)
5.69985E+17,negative,1,Can't Tell,0.6411,eozonian,0,@TAA would help if you flew bigger planes into TLH. All my team mates made it to the training but me.,2/23/2015 14:18,
5.69984E+17,positive,0.6814,,,Danye33,0,@TAA ok thanks,2/23/2015 14:16,Eastern Time (US & Canada)
5.69984E+17,negative,1,Customer Service Issue,0.3395,tjelke,0,@TAA no I am trying to get on a plane from Phx to RNO and the gate is saying the flight was downgraded.,2/23/2015 14:16,Eastern Time (US & Canada)
5.69984E+17,negative,1,Customer Service Issue,1,acnewsguy,0,@TAA She was put on hold on that number for a loooooong time too.  No help. #lostandforgotten,2/23/2015 14:14,Mountain Time (US & Canada)
5.69983E+17,negative,1,Late Flight,1,amy_lombard,1,@TAA I have never had a more unpleasant travel experience in my life. Now I might not get on my flight till tomorrow? This is insane,2/23/2015 14:10,Eastern Time (US & Canada)
5.69981E+17,neutral,1,,,FahadHassan,0,@TAA direct flights to SFO leaving from same airport with @TAA and @TAA - can you please put me on one of those?,2/23/2015 14:04,Eastern Time (US & Canada)
5.69981E+17,negative,0.6632,Customer Service Issue,0.3474,jasemccarty,0,"@TAA awesome... Doors close in 2 minutes, flight leaves in 17 minutes... And the plane just got here. WTH?",2/23/2015 14:03,Central Time (US & Canada)
